TableName;Last_User_Seek;Last_User_Scan;Last_User_Lookup;User_Update;TotalReads
HRM_TB_EmployeePersonalQualificationDTL;NULL;2025-10-22 12:19:08.383;NULL;0;5
PRS_TB_ProductionCoefficientDTLHistory;NULL;2025-10-22 12:13:18.400;NULL;0;5
PRS_TB_HolidayRateVRLHistory;NULL;2025-10-22 12:17:30.410;NULL;0;5
FFB_TB_SettingsProductionReport;NULL;2025-10-22 12:18:24.390;NULL;0;5
fwkNotificationSubscriptionsHistory;NULL;2025-10-22 12:15:00.263;NULL;0;5
OGR_TB_MarketPriceHDRHistory;NULL;2025-10-22 12:15:06.253;NULL;0;5
INV_TB_ItemIssueBatchDTL;NULL;2025-10-22 12:17:04.160;NULL;0;5
INV_TB_ItemStockHDR28122016;NULL;2025-10-22 12:20:15.640;NULL;0;5
HRM_TB_TrainingScheduleSkillDTLHistory;NULL;2025-10-22 12:17:36.030;NULL;0;5
CFN_TB_EmployFamilyHistoryDTL;NULL;2025-10-22 12:20:15.467;NULL;0;5
PRS_TB_TransportRoleDistributionHdrHistory;NULL;2025-10-22 12:08:44.953;NULL;0;5
PRS_TB_RationProcessingFamilyDTL;NULL;2025-10-22 12:19:30.660;NULL;0;5
INV_TB_ItemStockHDRHistory;NULL;2025-10-22 12:20:19.790;NULL;0;5
WBR_TB_WBR_SettingRegExFormat;NULL;2025-10-22 12:16:23.930;NULL;0;5
AGR_TB_PestAndDiseaseControlApplicationBlockTreatmentDTL;NULL;2025-10-22 12:10:12.963;NULL;0;5
AGR_TB_PestDiseaseCensusDTLHistory;NULL;2025-10-22 12:11:35.723;NULL;0;5
FFB_TB_DispatchNoteSamplingHDR;NULL;2025-10-22 12:10:13.750;NULL;0;5
PRS_TB_ArrearConsolidate;NULL;2025-10-22 12:15:11.637;NULL;0;5
CFN_TB_OutGrowerGeographicalUnitAreaCommodityDTLHistory;NULL;2025-10-22 12:18:58.390;NULL;0;5
CFN_TB_ShiftTransactionDTL;NULL;2025-10-22 12:20:03.213;NULL;0;5
CLC_TB_CLCLabTestEntryDTLHistory;NULL;2025-10-22 12:13:28.337;NULL;0;5
CFN_TB_InitialPlantingStatisticsHistory;NULL;2025-10-22 12:13:25.003;NULL;0;5
NUR_TB_MotherPlantDTL;NULL;2025-10-22 12:12:35.503;NULL;0;5
ZTemp20240914_INV_TB_ItemStockDTL;NULL;2025-10-22 12:12:34.793;NULL;0;5
AGR_TB_NutrientTableHDRHistory;NULL;2025-10-22 12:13:16.083;NULL;0;5
FLT_TB_FleetSettings;NULL;2025-10-22 12:18:46.147;NULL;0;5
HRM_TB_AppraisalScheduleEmployeeReportingToDTLHistory;NULL;2025-10-22 12:17:03.847;NULL;0;5
CFN_TB_OP_AverageBunchWeightRangeHDR;NULL;2025-10-22 12:11:26.710;NULL;0;5
PRS_TB_FactoryDRC;NULL;2025-10-22 12:09:06.023;NULL;0;5
FLT_TB_MachineryRequestPreferenceDTLHistory;NULL;2025-10-22 12:16:52.467;NULL;0;5
UCNT_TB_PenaltyRealisationDTL;NULL;2025-10-22 12:15:08.160;NULL;0;5
OGR_TB_RecoveryScheduleHDRHistory;NULL;2025-10-22 12:10:03.250;NULL;0;5
GL_TB_DistributionTitleHDRHistory;NULL;2025-10-22 12:16:37.243;NULL;0;5
PRS_TB_ResultProfitBonus_EmpTransferred;NULL;2025-10-22 12:17:36.590;NULL;0;5
PRS_TB_ResultAllocationSummaryHistory;NULL;2025-10-22 12:19:56.967;NULL;0;5
APAR_TB_ReceiptAnnexureDTL;NULL;2025-10-22 12:20:44.473;NULL;0;5
PRS_TB_RationProcessDistributionDTL;NULL;2025-10-22 12:16:22.477;NULL;0;5
PRS_TB_StatutorySettingHistory;NULL;2025-10-22 12:13:16.527;NULL;0;5
PRS_TB_TaxRecapitulation_30102015;NULL;2025-10-22 12:11:07.577;NULL;0;5
FFB_TB_DispatchNoteSamplingDTL;NULL;2025-10-22 12:09:30.540;NULL;0;5
HRM_TB_GeneralSettingsHDR;NULL;2025-10-24 10:49:33.360;NULL;0;5
PRS_TB_AttendanceOTVRL;NULL;2025-10-22 12:16:52.440;NULL;0;5
PRS_TB_RationDeductionLinkHistory;NULL;2025-10-22 12:14:50.223;NULL;0;5
FFB_TB_FFBMillingHistory;NULL;2025-10-22 12:09:12.457;NULL;0;5
OGR_TB_FinishedGoodsMarketPriceHDR;NULL;2025-10-22 12:16:36.123;NULL;0;5
CFN_TB_SequencePrimaryEntityAttributesHistory;NULL;2025-10-22 12:19:24.240;NULL;0;5
CLC_TB_CLCBillHistory;NULL;2025-10-22 12:18:45.927;NULL;0;5
INV_TB_ItemUsageDTL;NULL;2025-10-22 12:12:04.643;NULL;0;5
CFN_TB_AreaCompositionAreaTypeDTL;NULL;2025-10-22 12:20:43.780;NULL;0;5
INV_TB_ItemBalance28122016;NULL;2025-10-22 12:20:35.640;NULL;0;5
AGR_TB_ExpectedYieldMonthBlockDTLHistory;NULL;2025-10-22 12:17:28.437;NULL;0;5
PRS_TB_LoanHDR;NULL;2025-10-22 12:11:00.273;NULL;0;5
BUD_TB_GeneralWorkSheetColumnBudgetInputDTL;NULL;2025-10-22 12:16:55.440;2025-10-15 11:25:24.343;1;5
GL_TB_FiscalPeriodHistory;NULL;2025-10-22 12:08:55.260;NULL;0;5
INV_TB_GoodsReturnBatchDTLHistory;NULL;2025-10-22 12:19:57.773;NULL;0;5
PRS_TB_AttendanceLeaveDTL;NULL;2025-10-22 12:10:21.733;NULL;0;5
CFN_TB_ShiftTransactionHDR;NULL;2025-10-22 12:16:41.660;NULL;0;5
HRM_TB_SkillHistory;NULL;2025-10-22 12:09:46.697;NULL;0;5
PRS_TB_WorkAllocationDTLHistory;NULL;2025-10-22 12:19:08.270;NULL;0;5
APAR_TB_ReceivableInvoiceAdditionalChargesDTLHistory;NULL;2025-10-22 12:11:28.630;NULL;0;5
AGR_TB_TrialPlotResultHDRHistory;NULL;2025-10-22 12:09:10.420;NULL;0;5
ENG_TB_JobAllocationMandayDTLHistory;NULL;2025-10-22 12:16:21.090;NULL;0;5
fwkServiceScheduleTaskMandayDTL;NULL;2025-10-22 12:09:05.990;NULL;0;5
PRS_TB_PBResultTable;NULL;2025-10-22 12:20:38.850;NULL;0;5
APAR_TB_PayableInvoiceAdditionalChargesDTL;NULL;2025-10-22 12:16:56.720;NULL;0;5
HRM_TB_ActionTakenDTLHistory;NULL;2025-10-22 12:15:09.080;NULL;0;5
BUD_TB_CalendarDTL;NULL;2025-10-22 12:20:44.560;2025-10-15 11:25:22.950;2;5
GL_TB_StandardNarrationHistory;NULL;2025-10-22 12:12:23.767;NULL;0;5
FFB_TB_PercentagePalmShellProduction;NULL;2025-10-22 12:10:50.790;NULL;0;5
FFB_TB_TankMeasurementMethodLink;NULL;2025-10-22 12:19:25.060;NULL;0;5
PRS_TB_ResultAllocationDistributionDTLHistory;NULL;2025-10-22 12:10:39.220;NULL;0;5
CFN_TB_AdministrativeUnitPropertyDTL;NULL;2025-10-22 12:11:15.690;NULL;0;5
CFN_TB_ProductConversionDTLHistory;NULL;2025-10-22 12:16:10.697;NULL;0;5
HRM_TB_AppointmentGeneralDTLHistory;NULL;2025-10-22 12:16:21.267;NULL;0;5
PRS_TB_TransferPromotionIncrementEmployeeDTL;NULL;2025-10-22 12:21:11.237;NULL;0;5
NUR_TB_AccountPosting;NULL;2025-10-22 12:20:44.233;NULL;0;5
PRS_TB_SeedPayrollHolidayIncentiveDTL;NULL;2025-10-22 12:20:54.210;NULL;0;5
PRS_TB_FactoryDRCHistory;NULL;2025-10-22 12:09:14.120;NULL;0;5
HRM_TB_PerkHouseHDR;NULL;2025-10-22 12:19:35.207;NULL;0;5
HRM_TB_WorkRoleHistory;NULL;2025-10-22 12:14:58.320;NULL;0;5
GL_TB_PaymentRequestBankVRLHistory;NULL;2025-10-22 12:13:24.297;NULL;0;5
PRS_TB_AccountPostingSettingsAnalysisDTLHistory;NULL;2025-10-22 12:17:32.030;NULL;0;5
CFN_TB_OtherCharges;NULL;2025-10-22 12:12:23.727;NULL;0;5
HRM_TB_AdvertisementHDRHistory;NULL;2025-10-22 12:19:26.660;NULL;0;5
APAR_TB_RecurringReceivableHDR;NULL;2025-10-22 12:12:56.070;NULL;0;5
fwkWordXMLAttributesHistory;NULL;2025-10-22 12:20:38.420;NULL;0;5
APAR_TB_SOAConfigurationHistory;NULL;2025-10-22 12:16:41.283;NULL;0;5
BUD_TB_TransportWorkSheetColumnValueDTLHistory;NULL;2025-10-22 12:19:59.640;NULL;0;5
PRS_TB_AllocationRateVRLHistory;NULL;2025-10-22 12:21:04.087;NULL;0;5
fwkFactorySettingHDR;NULL;2025-10-22 12:12:21.740;NULL;0;5
PRS_TB_RationProcessingDtl;NULL;2025-10-22 12:16:12.450;NULL;0;5
PRS_TB_ResultSalaryComponentDTLHistory;NULL;2025-10-22 12:12:59.623;NULL;0;5
PRS_TB_ResultTaskIncentive;NULL;2025-10-22 12:12:01.020;NULL;0;5
AGR_TB_CensusScheduleDTLHistory;NULL;2025-10-22 12:08:59.877;NULL;0;5
CFN_TB_OP_AverageBunchWeightRangeHDRHistory;NULL;2025-10-22 12:11:40.677;NULL;0;5
CLC_TB_CLCStockTransferBatchDTL;NULL;2025-10-22 12:16:31.760;NULL;0;5
UCNT_TB_PenaltyRealisationDTLHistory;NULL;2025-10-22 12:15:15.120;NULL;0;5
INV_TB_ItemStockClosingHDRHistory;NULL;2025-10-22 12:12:35.567;NULL;0;5
APAR_TB_ReceivableInvoiceAnnexureDTL;NULL;2025-10-22 12:13:01.120;NULL;0;5
PRS_TB_ResultArrearRecoveryAnnexure;NULL;2025-10-22 12:09:09.087;NULL;0;5
NUR_TB_MotherPlantDTLHistory;NULL;2025-10-22 12:12:55.843;NULL;0;5
GL_TB_ReconciliationSettingHDRHistory;NULL;2025-10-22 12:14:51.123;NULL;0;5
PRS_TB_LentDefinitionDTLHistory;NULL;2025-10-22 12:17:29.627;NULL;0;5
ZTemp20240105_INV_TB_ItemStockDTL;NULL;2025-10-22 12:19:07.357;NULL;0;5
PRS_TB_DailyTransportAnalysisDTL;NULL;2025-10-22 12:11:07.660;NULL;0;5
PRS_TB_ArrearConsolidateHistory;NULL;2025-10-22 12:15:46.920;NULL;0;5
FFB_TB_DispatchNoteSamplingHDRHistory;NULL;2025-10-22 12:10:31.780;NULL;0;5
GL_TB_SanctioningAuthorityUserDTLHistory;NULL;2025-10-22 12:18:24.683;NULL;0;5
CFN_TB_ShiftTransactionDTLHistory;NULL;2025-10-22 12:20:16.570;NULL;0;5
CLC_TB_CLCLabTestEntryHDR;NULL;2025-10-22 12:12:35.430;NULL;0;5
WBR_TB_OP_MaterialQualityGradeDTL;NULL;2025-10-22 12:13:01.033;NULL;0;5
PRS_TB_LeaveBalanceHistory;NULL;2025-10-22 12:12:21.220;NULL;0;5
FFB_TB_SettingsProductionReportHistory;NULL;2025-10-22 12:18:45.900;NULL;0;5
PRS_TB_RationProcessingHdr;NULL;2025-10-22 12:19:26.537;NULL;0;5
FFB_TB_PercentagePalmShellProductionHistory;NULL;2025-10-22 12:10:59.163;NULL;0;5
fwkRptColumnFormatSettingsDtlHistory;NULL;2025-10-22 12:21:13.570;NULL;0;5
BUD_TB_WorksheetDefinitionColumnDTLHistory;NULL;2025-10-22 12:12:22.463;NULL;0;5
INV_TB_StoresIssueRequestVariableAnalysisCodeDTLHistory;NULL;2025-10-22 12:08:48.490;NULL;0;5
FFB_TB_TankMeasurementMethodLinkHistory;NULL;2025-10-22 12:19:32.533;NULL;0;5
APAR_TB_PayableInvoiceAdditionalChargesDTLHistory;NULL;2025-10-22 12:17:04.503;NULL;0;5
FFB_TB_DispatchNoteSamplingDTLHistory;NULL;2025-10-22 12:10:00.033;NULL;0;5
HRM_TB_ExitInterviewHDR;NULL;2025-10-22 12:13:24.497;NULL;0;5
APAR_TB_RecurringReceivableHDRHistory;NULL;2025-10-22 12:13:00.900;NULL;0;5
HRM_TB_AppraisalScheduleHDR;NULL;2025-10-22 12:12:04.680;NULL;0;5
ENG_TB_MaterialReturnHDRHistory;NULL;2025-10-22 12:21:22.243;NULL;0;5
FLT_TB_GeneralMachineryAllocationHDR;NULL;2025-10-22 12:20:15.197;NULL;0;5
fwkServiceScheduleTaskMandayDTLHistory;NULL;2025-10-22 12:09:14.063;NULL;0;5
HRM_TB_ActionCommitteeHDRHistory;NULL;2025-10-22 12:11:46.910;NULL;0;5
PRS_TB_ResultProfitBonus_EmpTransferredHistory;NULL;2025-10-22 12:18:35.903;NULL;0;5
PRS_TB_RationProcessDistributionDTLHistory;NULL;2025-10-22 12:16:29.150;NULL;0;5
APAR_TB_ReceiptAnnexureDTLHistory;NULL;2025-10-22 12:20:58.483;NULL;0;5
HRM_TB_ResourceAllocation;NULL;2025-10-22 12:17:04.390;NULL;0;5
NUR_TB_OtherActivityHDR;NULL;2025-10-22 12:19:23.383;NULL;0;5
INV_TB_ItemUsageDTLHistory;NULL;2025-10-22 12:12:21.997;NULL;0;5
CFN_TB_GeneralAllocationSettingModuleLinkDTL;NULL;2025-10-22 12:16:30.047;NULL;0;5
GL_TB_AccountInitialisationHDRHistory;NULL;2025-10-22 12:09:45.680;NULL;0;5
GL_TB_FinalAccountColumnDTL;NULL;2025-10-22 12:18:52.557;NULL;0;5
HRM_TB_EmployeePersonalQualificationDTLHistory;NULL;2025-10-22 12:19:15.377;NULL;0;5
INV_TB_ItemIssueBatchDTLHistory;NULL;2025-10-22 12:17:25.700;NULL;0;5
PRS_TB_ResultAllocationDistributionHDRHistory;NULL;2025-10-22 12:14:46.440;NULL;0;5
PRS_TB_TempAttendanceDTL;NULL;2025-10-22 12:14:58.070;NULL;0;5
FFB_TB_TestDefinitionParameterDTL;NULL;2025-10-22 12:11:40.757;NULL;0;5
HRM_TB_AppraisalResultHDR;NULL;2025-10-22 12:21:01.667;NULL;0;5
CFN_TB_GeographicalUnitAreaCommodityDTLHistory;NULL;2025-10-22 12:19:16.210;NULL;0;5
PRS_TB_HarvestPerformanceHistory;NULL;2025-10-22 12:11:14.083;NULL;0;5
CFN_TB_EmployFamilyHistoryDTLHistory;NULL;2025-10-22 12:20:37.490;NULL;0;5
PRS_TB_RationProcessingFamilyDTLHistory;NULL;2025-10-22 12:19:35.160;NULL;0;5
PRS_TB_RecorderIncPenaltyDTL;NULL;2025-10-22 12:16:21.237;NULL;0;5
APAR_TB_PayableInvoiceAccountDTL;NULL;2025-10-22 12:17:31.833;NULL;0;5
AGR_TB_PestAndDiseaseControlApplicationBlockTreatmentDTLHistory;NULL;2025-10-22 12:10:31.273;NULL;0;5
INV_TB_ItemRequirementWorkoutHDR;NULL;2025-10-22 12:09:12.480;NULL;0;5
HRM_TB_WorkAreaHistory;NULL;2025-10-22 12:16:11.563;NULL;0;5
WBR_TB_WBR_SettingRegExFormatHistory;NULL;2025-10-22 12:16:29.967;NULL;0;5
INV_TB_POPurchaseRequestHDR;NULL;2025-10-22 12:17:28.717;NULL;0;5
PRS_TB_AttendanceOTVRLHistory;NULL;2025-10-22 12:16:56.000;NULL;0;5
OGR_TB_FinishedGoodsMarketPriceHDRHistory;NULL;2025-10-22 12:16:44.450;NULL;0;5
PRS_TB_ResultArrearRecoveryHDRHistory;NULL;2025-10-22 12:10:48.410;NULL;0;5
PRS_TB_ResultTaskIncentiveWorkGroupDTLHistory;NULL;2025-10-22 12:09:12.490;NULL;0;5
INV_TB_ItemConversionDTL;NULL;2025-10-22 12:20:58.437;NULL;0;5
TempBudTable;NULL;2025-10-22 12:08:45.023;NULL;0;5
AGR_TB_PestDiseaseTreatmentRecommendationHDRHistory;NULL;2025-10-22 12:21:28.640;NULL;0;5
PRS_TB_WorkHoursHDRHistory;NULL;2025-10-22 12:12:03.890;NULL;0;5
gl_tb_asonbalance_29122016550pm;NULL;2025-10-22 12:15:08.920;NULL;0;5
BUD_TB_GeneralWorksheetColumnYearlyValueBracketDTL;NULL;2025-10-22 12:19:23.417;NULL;1;5
HRM_TB_EmployeePersonalMedicalDTLHistory;NULL;2025-10-22 12:13:22.113;NULL;0;5
OGR_TB_LabourAttendanceDTL;NULL;2025-10-22 12:19:57.407;NULL;0;5
AGR_TB_AssistedPollinationHDR;NULL;2025-10-22 12:13:18.470;NULL;0;5
PRS_TB_HarvestTaskPerformanceDtlHistory;NULL;2025-10-22 12:20:39.783;NULL;0;5
PRS_TB_RubberQualityBonusSettingsHDR;NULL;2025-10-22 12:13:28.650;NULL;0;5
GL_TB_FinalAccountRowColumnExpressionDTLHistory;NULL;2025-10-22 12:11:10.380;NULL;0;5
CFN_TB_CropMaturityAge;NULL;2025-10-22 12:14:46.600;NULL;0;5
sslOrdersHistory;NULL;2025-10-22 12:14:58.337;NULL;0;5
HRM_TB_VacancyDeclarationPostDTL;NULL;2025-10-22 12:16:01.613;NULL;0;5
APAR_TB_PaymentScheduleHDR;NULL;2025-10-22 12:12:06.057;NULL;0;5
INV_TB_ItemClassStoreStockAccountLinkHistory;NULL;2025-10-22 12:10:41.820;NULL;0;5
PRS_TB_GroupIncentiveEligibileComponentDTLHistory;NULL;2025-10-22 12:16:52.713;NULL;0;5
PRS_TB_ResultTaskIncentiveDTL;NULL;2025-10-22 12:16:49.913;NULL;0;5
HRM_TB_Qualification;NULL;2025-10-22 12:11:21.117;NULL;0;5
AGR_TB_PestDiseaseCensusHDRHistory;NULL;2025-10-22 12:12:55.377;NULL;0;5
HRM_TB_PerkHouseOtherItemDTLHistory;NULL;2025-10-22 12:17:36.707;NULL;0;5
CFN_TB_PartyCategoryAccountDTLHistory;NULL;2025-10-22 12:14:39.000;NULL;0;5
APAR_TB_ReceivableInvoiceAccountDTL;NULL;2025-10-22 12:20:44.580;NULL;0;5
PRS_TB_AccountSettingsCropAgewise;NULL;2025-10-22 12:18:50.803;NULL;0;5
WBR_TB_WeighmentLocomotiveDTLHistory;NULL;2025-10-22 12:13:22.343;NULL;0;5
PRS_TB_TaskDefinitionDTLHistory;NULL;2025-10-22 12:19:34.870;NULL;0;5
ENG_TB_TaskToolSafeguardDTLHistory;NULL;2025-10-22 12:19:22.980;NULL;0;5
FLT_TB_ScheduleAllocationHDR;NULL;2025-10-22 12:17:35.697;NULL;0;5
BUD_TB_TransportWorkSheetDefinitionColumnDTLHistory;NULL;2025-10-22 12:18:59.973;NULL;0;5
PRS_TB_ActingAllowance;NULL;2025-10-22 12:11:15.810;NULL;0;5
GL_TB_VoucherAnalysisDTLHistory;NULL;2025-10-22 12:16:00.743;NULL;0;5
PRS_TB_BonusHDR;2025-10-21 15:47:22.930;2025-10-22 12:17:29.700;NULL;0;5
FFB_TB_MachineParamDfn;NULL;2025-10-22 12:08:47.930;NULL;0;5
INV_TB_ItemSubstituteDTL;NULL;2025-10-22 12:19:32.560;NULL;0;5
OGR_TB_LabourAllocationHDR;NULL;2025-10-22 12:10:44.800;NULL;0;5
BUD_TB_BudgetGCDistributionHDRHistory;NULL;2025-10-22 12:17:34.110;NULL;0;5
BUD_TB_COPSettingHDR;NULL;2025-10-22 12:21:21.437;NULL;0;5
PRS_TB_ResultProfitBonusEmpAbscenceHistory;NULL;2025-10-22 12:20:07.550;NULL;0;5
CFN_TB_TermsAndConditionsDTL;NULL;2025-10-22 12:19:16.630;NULL;0;5
ENG_TB_OtherExpenseHDRHistory;NULL;2025-10-22 12:15:15.140;NULL;0;5
PRS_TB_TaxRelief;NULL;2025-10-22 12:12:35.580;NULL;0;5
CFN_TB_GeneralAllocationSettingModuleLinkDTLHistory;NULL;2025-10-22 12:16:36.263;NULL;0;5
CFN_TB_WorkPlace;NULL;2025-10-22 12:09:14.410;NULL;0;5
HRM_TB_AppraisalScheduleHDRHistory;NULL;2025-10-22 12:12:22.030;NULL;0;5
HRM_TB_ExitInterviewHDRHistory;NULL;2025-10-22 12:13:28.667;NULL;0;5
FLT_TB_GeneralMachineryAllocationHDRHistory;NULL;2025-10-22 12:20:36.673;NULL;0;5
AGR_TB_LatexAnalysisDTL;NULL;2025-10-22 12:13:28.260;NULL;0;5
INV_TB_ItemIssueVariableAnalysisCodeDTLHistory;NULL;2025-10-22 12:19:11.820;NULL;0;5
HRM_TB_EmploymentOfferHDRHistory;NULL;2025-10-22 12:18:50.830;NULL;0;5
PRS_TB_EarningHeadTRNAnalysisDTLHistory;NULL;2025-10-22 12:12:59.270;NULL;0;5
CFN_TB_GeneralAllocationDTLHistory;NULL;2025-10-22 12:11:20.653;NULL;0;5
fwkFactorySettingDTL;NULL;2025-10-22 12:11:14.120;NULL;0;5
PRS_TB_LeaveSurrenderDTLHistory;NULL;2025-10-22 12:18:35.943;NULL;0;5
FFB_TB_EquipmentHistory;NULL;2025-10-22 12:16:37.607;NULL;0;5
fwkSamplesCountryHistory;NULL;2025-10-22 12:17:34.787;NULL;0;5
PRS_TB_TransportIncentiveDistributionDTL;NULL;2025-10-22 12:10:21.210;NULL;0;5
PRS_TB_PruningSettingHDRHistory;NULL;2025-10-22 12:13:24.333;NULL;0;5
UCNT_TB_PaymentAdviceMemoHDRHistory;NULL;2025-10-22 12:12:55.940;NULL;0;5
CFN_TB_EntityGroupDTLHistory;NULL;2025-10-22 12:12:22.510;NULL;0;5
PRS_TB_TaxWorkSheetResultHistory;NULL;2025-10-22 12:20:58.657;NULL;0;5
PRS_TB_PruningSettingExceptionDTLHistory;NULL;2025-10-22 12:12:21.693;NULL;0;5
PRS_TB_TaxRecapitulation_thr;NULL;2025-10-22 12:09:05.390;NULL;0;5
PRS_TB_QualityBonusAgeDTLHistory;NULL;2025-10-22 12:16:14.833;NULL;0;5
AGR_TB_TrialPlotTreatmentHDRHistory;NULL;2025-10-22 12:16:07.690;NULL;0;5
ENG_TB_MaterialReceiptDirectItemDTL;NULL;2025-10-22 12:16:01.497;NULL;0;5
FFB_TB_TestDefinitionParameterDTLHistory;NULL;2025-10-22 12:12:02.300;NULL;0;5
WBR_TB_WeighmentLocomotiveDTL;NULL;2025-10-22 12:13:17.000;NULL;0;5
CLC_TB_CLCLabTestEntryHDRHistory;NULL;2025-10-22 12:12:55.440;NULL;0;5
fwkGridColumnStylesHistory;NULL;2025-10-22 12:13:24.437;NULL;0;5
AGR_TB_PestDiseaseCensusHDR;NULL;2025-10-22 12:12:35.273;NULL;0;5
UCNT_TB_ContractDivisionDTL;NULL;2025-10-22 12:08:48.440;NULL;0;5
HRM_TB_PerkHouseOtherItemDTL;NULL;2025-10-22 12:17:35.153;NULL;0;5
APAR_TB_ReceivableInvoiceAnnexureDTLHistory;NULL;2025-10-22 12:13:16.467;NULL;0;5
CFN_TB_PartyCategoryAccountDTL;NULL;2025-10-22 12:13:28.297;NULL;0;5
PRS_TB_RationProcessingHdrHistory;NULL;2025-10-22 12:19:34.457;NULL;0;5
fwkCSNTemplate;2025-10-13 10:46:13.870;NULL;NULL;0;5
CFN_TB_CropMenuRelationHistory;NULL;2025-10-22 12:16:35.977;NULL;0;5
PRS_TB_DailyTransportAnalysisDTLHistory;NULL;2025-10-22 12:11:11.983;NULL;0;5
HRM_TB_EmployeeBankDTLHistory;NULL;2025-10-22 12:08:40.773;NULL;0;5
WBR_TB_OP_MaterialQualityGradeDTLHistory;NULL;2025-10-22 12:13:16.410;NULL;0;5
CLC_TB_CLCStockTransferBatchDTLHistory;NULL;2025-10-22 12:16:39.060;NULL;0;5
PRS_TB_ResultArrearRecoveryAnnexureHistory;NULL;2025-10-22 12:09:16.537;NULL;0;5
PRS_TB_DailyProgressHDRHistory;NULL;2025-10-22 12:20:44.303;NULL;0;5
BUD_TB_TransportWorksheetColumnYearlyStaffSalaryDTL;NULL;2025-10-22 12:15:15.183;NULL;1;5
APAR_TB_PayableInvoiceAccountDTLHistory;NULL;2025-10-22 12:17:35.447;NULL;0;5
NUR_TB_OtherActivityHDRHistory;NULL;2025-10-22 12:19:29.823;NULL;0;5
HRM_TB_ResourceAllocationHistory;NULL;2025-10-22 12:17:25.873;NULL;0;5
INV_TB_POPurchaseRequestHDRHistory;NULL;2025-10-22 12:17:32.040;NULL;0;5
UCNT_TB_ContractFieldDTL;NULL;2025-10-22 12:13:19.983;NULL;0;5
PRS_TB_GroupIncentiveHDRHistory;NULL;2025-10-22 12:16:53.597;NULL;0;5
PRS_TB_RecorderIncPenaltyDTLHistory;NULL;2025-10-22 12:16:26.800;NULL;0;5
CFN_TB_GeographicalUnitOTHHDR;NULL;2025-10-22 12:20:08.570;NULL;0;5
INV_TB_ItemRequirementWorkoutHDRHistory;NULL;2025-10-22 12:09:25.930;NULL;0;5
GAWAI_TB_FruitScore;NULL;2025-10-22 12:16:04.257;NULL;0;5
PRS_TB_ResultProfitBonus_Leave_EmpTransferred;NULL;2025-10-22 12:16:37.620;NULL;0;5
HRM_TB_AppraisalResultHDRHistory;NULL;2025-10-22 12:21:11.330;NULL;0;5
fwkSamplesCountry;NULL;2025-10-22 12:17:30.437;NULL;0;5
PRS_TB_LeaveSurrenderDTL;NULL;2025-10-22 12:17:36.620;NULL;0;5
CLC_TB_CLCStockTransferReturnDTL;NULL;2025-10-22 12:16:56.627;NULL;0;5
HRM_TB_EmploymentOfferHDR;NULL;2025-10-22 12:18:33.717;NULL;0;5
PRS_TB_QualityBonusAgeDTL;NULL;2025-10-22 12:16:11.550;NULL;0;5
CFN_TB_ShiftTransactionHDRHistory;NULL;2025-10-22 12:16:49.850;NULL;0;5
PRS_TB_AttendanceLeaveDTLHistory;NULL;2025-10-22 12:10:34.050;NULL;0;5
PRS_TB_TempAttendanceTaskDtl;NULL;2025-10-22 12:15:00.030;NULL;0;5
CFN_TB_AreaCompositionAreaTypeDTLHistory;NULL;2025-10-22 12:20:58.103;NULL;0;5
AGR_TB_TrialPlotTreatmentHDR;NULL;2025-10-22 12:15:50.667;NULL;0;5
PRS_TB_PruningSettingHDR;NULL;2025-10-22 12:13:18.230;NULL;0;5
PRS_TB_AdvanceDefinitionDTLHistory;NULL;2025-10-22 12:21:01.647;NULL;0;5
GL_TB_VoucherAnnexureDTLHistory;NULL;2025-10-22 12:14:57.760;NULL;0;5
PRS_TB_PruningSettingExceptionDTL;NULL;2025-10-22 12:12:03.950;NULL;0;5
PRS_TB_ResultProfitBonusEmpAbscence;NULL;2025-10-22 12:19:57.100;NULL;0;5
UCNT_TB_PaymentAdviceMemoHDR;NULL;2025-10-22 12:12:35.547;NULL;0;5
PRS_TB_TransferPromotionIncrementEmployeeDTLHistory;NULL;2025-10-22 12:21:18.187;NULL;0;5
PRS_TB_SeedPayrollHolidayIncentiveDTLHistory;NULL;2025-10-22 12:20:58.680;NULL;0;5
PRS_TB_RationProcessingDtlHistory;NULL;2025-10-22 12:16:20.783;NULL;0;5
PRS_TB_WorkHoursHDR;NULL;2025-10-22 12:11:43.270;NULL;0;5
AGR_TB_PestDiseaseTreatmentRecommendationHDR;NULL;2025-10-22 12:21:21.490;NULL;0;5
fwkFactorySettingHDRHistory;NULL;2025-10-22 12:12:23.837;NULL;0;5
FFB_TB_Equipment;NULL;2025-10-22 12:16:31.730;NULL;0;5
PRS_TB_HarvestTaskPerformanceDtl;NULL;2025-10-22 12:20:19.797;NULL;0;5
GL_TB_FinalAccountRowColumnExpressionDTL;NULL;2025-10-22 12:11:06.217;NULL;0;5
sslOrders;NULL;2025-10-22 12:14:50.270;NULL;0;5
PRS_TB_CategoryCheckRollTypeLinkDTLHistory;NULL;2025-10-22 12:13:27.967;NULL;0;5
PRS_TB_LeaveSettingDTLHistory;NULL;2025-10-22 12:15:15.203;NULL;0;5
HRM_TB_EmployeePersonalMedicalDTL;NULL;2025-10-22 12:13:16.337;NULL;0;5
HRM_TB_ExitInterviewDTLHistory;NULL;2025-10-22 12:12:06.723;NULL;0;5
